ID;Content;Lab;NumL
162;#ÜçKızKardeş 10.bölüm ön izleme yayında. Şu sahneyi şimdiden iple çekenleri görebilir miyim? Çok tatlı bir bölüm olacağının sinyallerini şimdiden alır gibiyim. #TürMer #DönSer #HakDer 😍😍😍 https://t.co/9FBDYk8Hs2;Positive;1
163;#ÜçKızKardeş 10.bölüm ön izleme yayında. Şu sahneyi şimdiden iple çekenleri görebilir miyim? Çok tatlı bir bölüm olacağının sinyallerini şimdiden alır gibiyim. #TürMer #DönSer #HakDer 😍😍😍 https://t.co/yJLA9Ww331;Positive;1
164;#ÜçKızKardeş dizisini izlemek istiyorum ama dizidekilerin mıymıylıklarına tahammül edemediğim için hep yarım bırakıyorum ay hele o Derya mı ne en küçükleri çok itici geliyor ya daha kötü birini bulamamışlar mı rol için bilemiyorum yani diğer kızlarla da benzemiyor zatendkdlfkdjs;Negative;4
165;#ÜçKızKardeş dizisinin en güzel yanı da unutulmaya yüz tutmuş aile hikayelerinden biri olması hiç kuşkusuz. Kavgalar olsa da, küslükler olsa da günün sonunda sıkı sıkıya sarılmak çok değerli. Sahne muhteşemdi. Şarkı ile çok daha umut dolu bir hale gelmiş. 🔆👏 https://t.co/oQiJVy6fPI;Positive;1
166;#ÜçKızKardeş günü bakalım neler olacak?;Neutral;2
167;#ÜçKızKardeş güzel çifti #TürMer ❤️ https://t.co/PBcQ7tbWKi;Positive;1
168;#üçkızkardeş harika bölüm dü aferin Türkan;Positive;1
169;#ÜçKızKardeş hiç mi yaşlanmadın, dizideki en güzel kadın olmayı nası beceriyosun ya, hayranım😇 @iclalaydin;Positive;1
170;#ÜçKızKardeş Ne tatlı bir sahne 😂 https://t.co/sSSw8j96Ra;Positive;1
171;#Üçkızkardeş 😘😘😘bazı sahneler muhtesem çekilmiş ya sarkılar 🌻🌻🌻 https://t.co/dewmemJKmg;Positive;1
172;"#Üçkızkardeş
Ben hâlâ eski hikayelerde iyilerin kazandığı mutlu sonlara inanmak istiyorum.
Çocuk aklım işte...

Gülten Alp https://t.co/i6Jz3UEbyH";Neutral;2
173;"#ÜçKızKardeş
Gençken geceler daha kısa oluyor...";Neutral;2
174;"#Üçkızkardeş
Mesut ağlattın be😔";Neutral;2
175;#yargı da ne kadar üzülüyorsam #camdakikiz beni bi o kadar mutlu ediyor. Çok iyi bölümdü Nalan’a ayrı Hayriye ayrı bayıldımlhgdhjkl;Positive;1
176;@__StarShadow__ İyiki onlar, iyiki SafNac, iyiki EzTan...💕🕊️🌼 #MasumlarApartmanı;Positive;1
177;@__StarShadow__ Olsun, hani EsGül harcanmadı da ne oldu çok boş ve cringe bir çiftler. En azından bizimkiler harcansa bile hala Ezgi ve Tanselin kimyası sayesinde mükemmeller #MasumlarApartmanı #SafNac #EsGül;Positive;1
178;"@__StarShadow__ Sonuna kadar haklısın ve bir şey diyeyim mi ben bizim FC kadar çiftine düşen fc görmedim ciddiyim senin dedigin gibi, lan tipsizden; çifti yazan kişiden daha çok değer veriyoruz seviyoruz abi ya resmen benden büyük olsalar bile çocuklarım gibiler resmen #MasumlarApartmanı #SafNac https://t.co/IciQkXNnBS";Positive;1
179;"@__StarShadow__ Yüreğimize indiriyorlar 😍🎈✨
#GönülDağı #ElKen
#SerkanKuru #ZümreMeğreli";Neutral;2
180;"@_DlnAy_ @hazalcaaaa @CihatSuvarioglu Özlemek güzeldir sonunda kavuşmak varsa.
#NişanımızVar
#GönülDağı
#AsRam 💙";Neutral;2
181;@_domdomkursunu_ #camdakikiz Dizi başladı unutmayın.. 👍🖐️;Positive;1
182;"@_melal Bu sahneyi bir daha bu harika yorumun altına atıyorum o zaman. Cevher kadınları birbirini hep koruyup kollar, birbirinden ayrılmaz, destekler ve hep çok sever.💙

#EvlilikHakkındaHerŞey https://t.co/EqaMTOULMY";Positive;1
183;"@_melal E AMA HARİKA OLMUŞ🫶🏻 😍

#ÇolEr #EvlilikHakkındaHerŞey";Positive;1
184;"@_plataan Ayyy çok güzeller, yicem ikisini de😍😍
#HayNal #CamdakiKız";Positive;1
185;@_plataan Ciddi mi bu Bilgi ciddiyse kitaba uyalım #CamdakiKız;Neutral;2
186;"@_plataan Süpürgesiz cadı Feride başımıza bela oldu
#CamdakiKız";Neutral;2
187;@_Trabzonlu1461 @erlerfilm_ selmesciler işte bunu anlamıyor şevket çoruh genelikle oya sahnelerinde böyle soğuk buzdolabı gibi selin'le karşılıklı konuşmaları varken bile yüzüne bakmıyor özgür ozan bugun hakan bilgin'in programına katıldı şevket çoruh'un sürekli huysuzluklarından bahsediyor #arkasokaklar;Neutral-Negative;3
188;@_Trabzonlu1461 @erlerfilm_ selmesciler işte bunu anlamıyor şevket çoruh genelikle oya sahnelerinde böyle soğuk buzdolabı gibi selin'le karşılıklı konuşmaları varken bile yüzüne bakmıyor özgür ozan bugun hakan bilgin'in programına katıldı şevket çoruh'un sürekli huysuzluklarından bahsediyor #arkasokaklar;Neutral-Negative;3
189;@_Trabzonlu1461 @erlerfilm_ set ortamını bozan kişi şevket çoruh bunu selmesciler'de biliyor mesut'un konularında tüm oyuncular mutsuz oynuyor çünkü şevket çoruh set dışı sürekli arkadaşları ile yemeğe çıkıyor ama bu yemek buluşmaları dizideki oyuncularla hiç yapmıyor @erlerfilm_ @sevketcoruh_ #arkasokaklar;Negative;4
190;@_Trabzonlu1461 @erlerfilm_ set ortamını bozan kişi şevket çoruh bunu selmesciler'de biliyor mesut'un konularında tüm oyuncular mutsuz oynuyor çünkü şevket çoruh set dışı sürekli arkadaşları ile yemeğe çıkıyor ama bu yemek buluşmaları dizideki oyuncularla hiç yapmıyor @erlerfilm_ @sevketcoruh_ #arkasokaklar;Negative;4
191;"@_tulaaay @cevherucan @erlerfilm_ @AsmGm2 giyim konusunda boşuna yazma mesut'un giyimden dolayı 13 sezon fan hesapları gitti seyirci gitti reytingler 10'dan 5'e düştü 3 yıldır reytingler yine 5 6 civari şevket abi hala dizide doğru giyinmiyor yani sonra kanal neden bütçeyi düşürdü @sevketcoruh_ @aermis77
#arkasokaklar";Negative;4
192;"@_tulaaay @cevherucan @erlerfilm_ @AsmGm2 giyim konusunda boşuna yazma mesut'un giyimden dolayı 13 sezon fan hesapları gitti seyirci gitti reytingler 10'dan 5'e düştü 3 yıldır reytingler yine 5 6 civari şevket abi hala dizide doğru giyinmiyor yani sonra kanal neden bütçeyi düşürdü @sevketcoruh_ @aermis77
#arkasokaklar";Negative;4
193;@_tulaaay @erlerfilm_ @ozanemre @sevketcoruh_ ayrıca 14 sezon sevgiler bölümünü izle selin mesut öpüşmesinde şevket çoruh'un yüzüne bak bu durumu oya okar'da farketmişki sahnede kadın bozuldu üzüldü alındı bir insan sevdiği ile öpüşünce yüzünde isteksiz mutsuz sinirli bir yüz ifadesi olurmu sence @erlerfilm_ #arkasokaklar;Neutral-Negative;3
194;@_tulaaay @erlerfilm_ @sevketcoruh_ arka sokaklar 4 yıldır tek rakiple kapışmasına rağmen 5 6 reytingleri alıyor 17 sezon tüm rakipler yeni olcak birden fazla rakip olursa arka sokaklar 3 reyting bile alamıcak durumda fanatik izleyiciler bile diziden soğudu gitti 3.5 yıldır reytinglerin durumu ortada #arkasokaklar;Negative;4
195;@_tulaaay @erlerfilm_ son 4 sezondur bölümün yarısından çogu çobanların evi bölüm başlarken ismi 2'ci sırada olan şevket çoruh bu duruma neden tepki vermiyor çünkü sete gelmek istemiyor sadece paramı alayım yeter kafasında bu yorumları genel izleyici bile yazıyor @ozanemre @sevketcoruh_ #arkasokaklar;Negative;4
196;@_tulaaay @erlerfilm_ son 4 sezondur bölümün yarısından çogu çobanların evi bölüm başlarken ismi 2'ci sırada olan şevket çoruh bu duruma neden tepki vermiyor çünkü sete gelmek istemiyor sadece paramı alayım yeter kafasında bu yorumları genel izleyici bile yazıyor @ozanemre @sevketcoruh_ #arkasokaklar;Negative;4
197;@_tulaaay @sevketcoruh_ şevket çoruh oya okar'la story atsa ne olur atmasa ne olur adam çift sahnesi istemiyor öpüşmek temas etmek istemiyor senaryoya karıştığı için senaristler sahne yazamıyor böyle olunca seyirci gidiyor zaten 3 yıldır reyitnglerin durumunda seyirci niye gitti #arkasokaklar;Negative;4
198;@_tulaaay @sevketcoruh_ şevket çoruh oya okar'la story atsa ne olur atmasa ne olur adam çift sahnesi istemiyor öpüşmek temas etmek istemiyor senaryoya karıştığı için senaristler sahne yazamıyor böyle olunca seyirci gidiyor zaten 3 yıldır reyitnglerin durumunda seyirci niye gitti #arkasokaklar;Negative;4
199;@_tulaaay mesut hüsnü'ye ne ara geldi eve geliş anı bile yazılması lazım mesut selin'le el ele hüsnü'ye gelip selin salonda ev halkı ile takılırken senaryo yine 2'li hüsmes yazabilirdi işte sorun seyirci detaya takılmıyor kafası zaten seyirciyi uzaklaştırdı diziden @ozanemre #arkasokaklar;Negative;4
200;@_tulaaay mesut hüsnü'ye ne ara geldi eve geliş anı bile yazılması lazım mesut selin'le el ele hüsnü'ye gelip selin salonda ev halkı ile takılırken senaryo yine 2'li hüsmes yazabilirdi işte sorun seyirci detaya takılmıyor kafası zaten seyirciyi uzaklaştırdı diziden @ozanemre #arkasokaklar;Negative;4
201;"@_tulaaay şimdi ezgi'nin sahnesi hakkında yorum yapmaya hakkınız yok. ezgi, gayet haklıydı ve sahne çok seviyeli yazılmıştı. size vakit ayırıp cevap yazdım, bu bir daha tekrarlanmayacak. yorumlarınızı kendi hesabınızdan yapın, benim yorumlarımın üzerine değil... 

#ArkaSokaklar";Positive;1
202;"@_tulaaay şimdi ezgi'nin sahnesi hakkında yorum yapmaya hakkınız yok. ezgi, gayet haklıydı ve sahne çok seviyeli yazılmıştı. size vakit ayırıp cevap yazdım, bu bir daha tekrarlanmayacak. yorumlarınızı kendi hesabınızdan yapın, benim yorumlarımın üzerine değil... 

#ArkaSokaklar";Positive;1
203;"@0_layezali Zaten senarist bastan bi colak hanla kole kizinin hikayesi dedi niye cikarsin yani 🙄
#Destan";Neutral;2
204;"@007mizantrop Açız çünkü ondan ama değer be şuna

#TürMer #ÜçKızKardeş https://t.co/LeYiBLBRIQ";Neutral;2
205;"@007mizantrop Bekliyoruz.

#ÜçKızKardeş
#TürMer https://t.co/BIPRw46zX6";Neutral;2
206;"@007mizantrop Bu şarkıyı da dizide bir #TürMer sahnesinde duymak istiyorum

#üçkızkardeş 

@uckizkardesdizi";Neutral;2
207;"@007mizantrop canıııım beniiim

#TürMer #ÜçKızKardeş";Positive;1
208;@007mizantrop Hahahagsha senin bu benzetmeler öldürecek beni #TürMer #Üçkızkardeş;Neutral;2
209;"@1001Dizi Çok sağol 
#ZülHak #birzamanlarçukurova #İbrahimÇelikkol";Neutral;2
210;"@1dem___ Bana ""Ruhumuz Geride Kaldı!"" Hikâyesini hatırlattı 👇
https://t.co/lMbrjHXDGy
...yerliler büyük bir suskunluk içinde sadece bekliyorlarmış. Sebebi:
“Çok hızlı gidiyoruz. Ruhlarımız geride kalıyor.”
#hayirlicumalar #yalnızkurt #survivor2022allstar #camdakikiz @_Kale_m";Neutral;2
211;"@7sirius_7 ya sen cansın ya teşekkür ederim balımmm

#ÜçKızKardeş #TürMer";Positive;1
212;"@AdaMavi90 ""Deliler gibi sevdiğim tek kadin ♥️"" böyle bir cümle duysak, ya Bora dan Saneme. Yada başkası bize #Aşk #BorSan #EvlilikHakkındaHerŞey";Positive;1
213;@AdaMavi90 Bunu bana yapip durmayin, valla canım çekiyor böyle bir ilişkiye shfhsjfndj #BorSan #EvlilikHakkındaHerŞey;Positive;1
214;@AdaMavi90 Evet bu kadar aile dost meclisi kafi. Herkes yerine dönsün lütfen 😁 Sanem ile Bora’yı baş başa izleyebilelim, kendi mevzularında. Paylaşımlarını görelim. #evlilikhakkındaherşey;Positive;1
215;@AdaMavi90 Iyiki #BorSan #EvlilikHakkındaHerŞey  bizim deli dolu çiftimiz;Positive;1
216;@AdaMavi90 Sanem'in arkadan hoşuna gitmesi 😂😂🥰 #BorSan #EvlilikHakkındaHerŞey;Positive;1
217;@AdaMavi90 Sarhoş ayık fark etmez. Hep Sanem'in peşinde Bora Cevher Arsen #BorSan #EvlilikHakkındaHerŞey;Neutral;2
218;@AdaMavi90 Serkan ve Gökçe’nin iyi anlaşması bu uyumu #BorSan sahnelerinin samimiyetinin bize geçmesinin baş sebebi. Onlar çok iyi anlaştı enerjileri tuttu. Umarım daha çok birlikte görürüz #EvlilikHakkındaHerŞey ❤️🔥;Positive;1
219;"@AdbaTv @askmantikintikm @kaderiminoyuntv @azizdizitv @kasabadoktrutrt @diziyalnizkurt @arkaasokaklarrr Çok mutlu 🫶🏻🤍🧿 
#AşkMantıkİntikam 
#EsZan 
#BurcuÖzberk 
#İlhanŞen https://t.co/AR411iasFd";Positive;1
220;@AdbaTv Bence bu listede bir eksik var #GökçeEyüboğlu #EvlilikHakkındaHerŞey https://t.co/mBlAv7s84t;Neutral;2
221;@adilkargin @ktkckbr Hayır, aynısı kesinlikle değil, Nalan henüz kendi hislerini berrak görme aşamasına geçmedi, bocalıyor, duygusunun adını kendinden emin koyduğunda Hayri'yle ilişki yaşamadan Sedat'tan boşanıyormuş, sonra Hayri'yle ilişkileri başlıyomuş, Sedat'tan onurlu olduğu kesin. #CamdakiKız;Neutral;2
222;@aduket_buket13 @ToprakKaraoglu Moralim bozuldu 🥺🤧🤧 #BorSan #EvlilikHakkındaHerŞey;Neutral;2
223;@aduket_buket13 Arastirmalarda birkaç birşey bulunmuştur, ayni konu ile ilgili diğer araştırmalara geçilmiştir. 💪 #BorSan #EvlilikHakkındaHerŞey;Neutral;2
224;@aduket_buket13 Ben bakınca hem gülüyorum, hemde keşke lambaları öyle yapmasalardi diyorum. Epilepsi olanlara gıcık o yanan sönen lambalar. #EvlilikHakkındaHerŞey #BorSan;Neutral;2
225;@aduket_buket13 Bu sahnelere doyamadım ya ! Biraz daha uzun olmalıydı #BorSan #EvlilikHakkındaHerŞey @evlilikhkhersey;Positive;1
226;@aduket_buket13 Bunlari sonsuza dek izleyebilirim #BorSan #evlilikhakkındaherşey;Positive;1
227;@aduket_buket13 Gel beraber ağlayalım 🥹🤧😭 #BorSan #EvlilikHakkındaHerŞey;Positive;1
228;@aduket_buket13 Gizlicene eyvallah hareketi yapsaydi göğe doğru. Gülmekten ölürdüm. (Komik olan ben şaka bölümler yazardim böyle) 😂😂#EvlilikHakkindaHersey #BorSan https://t.co/PVv3tlzVvB;Positive;1
229;"@aduket_buket13 Her zamanki gibi çok normaller 😂 Yalın ve Güneş’i de kendilerine benzetmişler 🙈
#EvlilikHakkındaHerŞey #BorSan";Positive;1
230;@aduket_buket13 Sanem Cevher askerleri toplansın! #SanemCevher #BorSan #EvlilikHakkındaHerŞey https://t.co/V2JNGugVNF;Positive;1
231;@albizbukucu Eleştirisini yapmadığı için takipten çıktım gelmediği derecede dislike atıcam böyle kaliteli bir diziye sahip çıkmaması iki yüzlülüktür #Destan;Neutral-Negative;3
232;@aleyyy67 Izlerken bile sıkıldım bitmis #Gönüldağı reyting kurbanı oldu 6 yı bulur yarın;Negative;4
233;"@aliselin111 @atmaicineanlat Bunun altından başka bir şey çıkmasın gerçekten evlenmiş olsunlar da 🥲 
#EvlilikHakkındaHerŞey #BorSan";Neutral;2
234;@aliselin111 @evlilikhkhersey @FOXTurkiye Böyle olduk artik #evlilikhakkındahersey #borSan https://t.co/Wj5QFMFp4j;Neutral;2
235;"@aliselin111 @mujde_eda @atmaicineanlat Gizlice evlendiler diye burda benim yanımda yaşayacaksınız falan demesinde. Çolpan Erman’ı alsın Sanem ve Bora’nın yeni bir evi olsun. Home-Ofis değil tabi. Tekin dayının dediği gibi çocukları olduğu zaman güzel yerlerde yetişmeli 🥲♥️
#EvlilikHakkındaHerŞey #BorSan";Neutral;2
236;@aliselin111 ahshshehe yalinjn ailesinde olduklarni soylemislerdirr🤣 #evlilikhakkındahersey;Neutral;2
237;@aliselin111 Aynen ya #BorSan #evlilikhakkındaherşey https://t.co/O9Cmx9Jfw7;Neutral;2
238;@aliselin111 Bu delileri izle biraz, ben sabah güldüm bunlar sayesinde #BorSan #EvlilikHakkındaHerŞey 🥰😂 https://t.co/dxaTcOBaAn;Positive;1
239;@aliselin111 Cevher soyadı #BorSan la devam edecek. Başkası mümkün olamaz. Artik o #BoraCevher #SanemCevher in eşi. #evlilikhakkındaherşey;Neutral;2
240;"@aliselin111 Evet bide, haftasonu çocuklar yok, baş başayız aşkım bakışı gibi #EvlilikHakkındaHerŞey #BorSan

2 sezon zarurî ihtiyaç 🥹";Neutral;2
241;"@aliselin111 Güzelim ciftim be #BorSan #evlilikhakkındaherşey 1 seneden daha fazla olmasi lazim o ;p";Positive;1
242;@aliselin111 Hiç sevmediğim karakter kendisi, ama tabiki nihal da ayni yerde benim için. #EvlilikHakkındaHerŞey ayni kalıyorlar be;Neutral-Negative;3
243;"@aliselin111 O anları sadece bir iki dakika görürsek ağlarım. Hamileliğin öğrenilmesi Sanem ve Bora’nın o anki duygusu, hamilelik süreci, doğum, bebeğin büyüme süreci hepsini görmek istiyorum 🐣💛🤞🏻
#EvlilikHakkındaHerŞey #BorSan";Positive;1
244;@andforeverdc AB ve ABC1 in bunun yerine camdaki kıza gitmesi peki. Geçen haftaki bölüm berbat da olsa ben yine mahkumu seçerdim #mahkum;Negative;4
245;@apgokberk Oldu olacak Fırat ve ekibi dışarı çıkartan da Sinyor olsun. Her taşın altından çıkıyor malum. Kaçsın da ağıma düşşün Fırat demiştir falan 😡😡😡😡 #Mahkum #kimyaptı;Neutral-Negative;3
246;"@archiym Ayy hemen iftarı açıp tv başına koşmak istiyorummmmm 

#ÜçKızKardeş #TürMer";Positive;1
247;"@archiym ben sende tutuklu kaldım 

berker güven 

özgü kaya 

 #TürMer  #ÜçKızKardeş";Positive;1
248;"@archiym hadi bakalım bugün gündemde en üstte olalım

#TürMer #ÜçKızKardeş";Positive;1
249;"@archiym hadi bakalim son bir saat

#ÜçKızKardeş
#TürMer TürMer";Positive;1
250;"@archiym iyiyim kuzum bölüm de iyi olur ins

#ÜçKızKardeş
#TürMer TürMer";Neutral;2
251;@arkaasokaklarrr  #arkasokaklar  neden Mazlum 'u öldürdünüz yaaa;Neutral-Negative;3
252;@arkaasokaklarrr  #arkasokaklar  neden Mazlum 'u öldürdünüz yaaa;Neutral-Negative;3
253;"@arkaasokaklarrr arka sokaklar dizisinin yüz akı çifti ♥️

#EzCem #ArkaSokaklar";Positive;1
254;"@arkaasokaklarrr arka sokaklar dizisinin yüz akı çifti ♥️

#EzCem #ArkaSokaklar";Positive;1
255;"@arkaasokaklarrr Bizimkiler 🔥#SelMes
Sonunda sahalara döndüler, emekli oldular sanmıştım 🥺 #ArkaSokaklar";Positive;1
256;"@arkaasokaklarrr Bizimkiler 🔥#SelMes
Sonunda sahalara döndüler, emekli oldular sanmıştım 🥺 #ArkaSokaklar";Positive;1
257;"@arkaasokaklarrr bu çift dünyalara bedel çok seviyorum onları #SELMES ❤️‍🔥🧿
 #ArkaSokaklar";Positive;1
258;"@arkaasokaklarrr bu çift dünyalara bedel çok seviyorum onları #SELMES ❤️‍🔥🧿
 #ArkaSokaklar";Positive;1
259;"@arkaasokaklarrr Bu üçlü, çok güçlü 😌🔥

#ArkaSokaklar";Positive;1
260;"@arkaasokaklarrr Bu üçlü, çok güçlü 😌🔥

#ArkaSokaklar";Positive;1
261;"@arkaasokaklarrr Duş yakalarından artık hüsnüüüüüü 

#SelMes #arkasokaklar";Neutral;2
262;"@arkaasokaklarrr Duş yakalarından artık hüsnüüüüüü 

#SelMes #arkasokaklar";Neutral;2
263;"@arkaasokaklarrr Güzel olan tek şey sizsiniz. Partnerliğiniz.. Samimiyet dolu, farklı ve özel⭐

#SelMes #OyŞev #ArkaSokaklar";Positive;1
264;"@arkaasokaklarrr Güzel olan tek şey sizsiniz. Partnerliğiniz.. Samimiyet dolu, farklı ve özel⭐

#SelMes #OyŞev #ArkaSokaklar";Positive;1
265;"@arkaasokaklarrr Güzellikleri 🖤
Selin Mesut'u kurtarmaya gelmiş 🙈
#arkasokaklar";Positive;1
266;"@arkaasokaklarrr Güzellikleri 🖤
Selin Mesut'u kurtarmaya gelmiş 🙈
#arkasokaklar";Positive;1
267;"@arkaasokaklarrr Hüsnü’den gina geldi artık her sahnemiz Hüsnü’ye bağlanıyor siz Selin ve Mesut’u madem çift gibi yazmayacaktınız ne diye evlendirdiniz ya? @ozanemrr @ayilmazekmekci @erlerfilm_ 

#SelMes #ArkaSokaklar";Negative;4
268;"@arkaasokaklarrr Hüsnü’den gina geldi artık her sahnemiz Hüsnü’ye bağlanıyor siz Selin ve Mesut’u madem çift gibi yazmayacaktınız ne diye evlendirdiniz ya? @ozanemrr @ayilmazekmekci @erlerfilm_ 

#SelMes #ArkaSokaklar";Negative;4
269;"@arkaasokaklarrr İki haftadır kamera arkaları gerçekten samimi ve kalbi güzel kişilerden geliyor, e sayfa da çiçek açıyor 🌹
#arkasokaklar";Positive;1
270;"@arkaasokaklarrr İki haftadır kamera arkaları gerçekten samimi ve kalbi güzel kişilerden geliyor, e sayfa da çiçek açıyor 🌹
#arkasokaklar";Positive;1
271;"@arkaasokaklarrr Mesut ve Selin'in asaletleri 😎🔥
#SelMes #ArkaSokaklar";Positive;1
272;"@arkaasokaklarrr Mesut ve Selin'in asaletleri 😎🔥
#SelMes #ArkaSokaklar";Positive;1
273;@arkaasokaklarrr Ne olur Aslı ve Emre yeni sezonda olmasın 🙏 #ArkaSokaklar;Negative;4
274;@arkaasokaklarrr Ne olur Aslı ve Emre yeni sezonda olmasın 🙏 #ArkaSokaklar;Negative;4
275;"@arkaasokaklarrr Partnerliğinize zeval gelmesin 🤲🧿

#SelMes #ArkaSokaklar";Positive;1
